Algorithm,Time,Distance,Distance from Goal,Path Deviation,Original Distance from Goal,Search Space,Memory
Dijkstra,0.744436,42.970562748477136,0.0,0.0,38.2099463490856,52.24609375,32.768
Dijkstra,0.082996,8.485281374238571,0.0,0.0,8.48528137423857,7.0068359375,528.384
Dijkstra,0.148214,16.48528137423857,0.0,0.0,14.212670403551895,13.8916015625,0.0
Dijkstra,0.796564,54.970562748477136,0.0,0.0,51.419840528729765,63.5498046875,2326.528
Dijkstra,0.691881,44.0416305603426,0.0,0.0,29.120439557122072,57.8857421875,1273.856
Dijkstra,1.273269,62.727922061357845,0.0,0.0,57.271284253105414,68.0419921875,2367.488
Dijkstra,0.357468,18.55634918610405,0.0,0.0,17.804493814764857,16.2109375,24.576
Dijkstra,0.479942,22.62741699796953,0.0,0.0,22.627416997969522,18.7744140625,827.392
Dijkstra,1.355523,33.65685424949238,56.08029957123981,0.0,56.08029957123981,60.3759765625,21643.264
Dijkstra,1.25153,37.2842712474619,0.0,0.0,32.2490309931942,49.2431640625,2220.032
Dijkstra,1.554965,61.455844122715696,0.0,0.0,34.713109915419565,61.81640625,19501.056
Dijkstra,1.93006,59.94112549695424,0.0,0.0,41.97618372363071,68.9208984375,4853.76
Dijkstra,1.253647,47.485281374238554,0.0,0.0,55.46169849544819,48.9990234375,2834.432
Online LSTM,0.250262,8.485281374238571,34.132096331752024,0.0,38.2099463490856,nan,3846.144
Online LSTM,1.182653,61.59797974644663,0.0,-6.6274169979694975,8.48528137423857,nan,97124.352
Online LSTM,0.355116,18.55634918610405,6.324555320336759,0.0,14.212670403551895,nan,2633.728
Online LSTM,0.630655,22.62741699796953,0.0,0.0,51.419840528729765,nan,2301.952
Online LSTM,0.931276,35.31370849898476,27.018512172212592,-1.6568542494923761,29.120439557122072,nan,5173.248
Online LSTM,1.495199,62.42640687119284,40.0,-2.485281374238596,57.271284253105414,nan,6516.736
Online LSTM,1.540911,47.48528137423857,0.0,-1.4210854715202004e-14,17.804493814764857,nan,13094.912
CAE Online LSTM,0.416606,8.485281374238571,34.132096331752024,0.0,38.2099463490856,nan,6283.264
CAE Online LSTM,0.566809,16.48528137423857,0.0,0.0,8.48528137423857,nan,3715.072
CAE Online LSTM,1.612174,59.941125496954264,0.0,-4.970562748477128,14.212670403551895,nan,20332.544
CAE Online LSTM,0.705298,19.142135623730955,0.0,-0.5857864376269042,51.419840528729765,nan,4161.536
CAE Online LSTM,0.80737,22.62741699796953,21.02379604162864,0.0,29.120439557122072,nan,10813.44
CAE Online LSTM,1.235845,39.45584412271571,51.478150704935004,-5.798989873223327,57.271284253105414,nan,14151.68
CAE Online LSTM,1.060384,38.112698372208094,0.0,-0.8284271247461916,17.804493814764857,nan,4464.64
CAE Online LSTM,1.315179,63.25483399593902,0.0,-3.3137084989847807,22.627416997969522,nan,1667.072
CAE Online LSTM,1.122202,47.48528137423857,6.4031242374328485,-1.4210854715202004e-14,56.08029957123981,nan,1097.728
Combined Online LSTM,8.391111,55.84062043356593,0.0,-12.870057685088796,38.2099463490856,nan,50753.536
Combined Online LSTM,5.150228,8.485281374238571,0.0,0.0,8.48528137423857,nan,34889.728
Combined Online LSTM,7.251333,16.48528137423857,0.0,0.0,14.212670403551895,nan,73580.544
Combined Online LSTM,18.142581,59.941125496954264,0.0,-4.970562748477128,51.419840528729765,nan,77619.2
Combined Online LSTM,9.509283,44.04163056034261,0.0,-1.4210854715202004e-14,29.120439557122072,nan,27312.128
Combined Online LSTM,10.327022,66.87005768508881,0.0,-4.142135623730965,57.271284253105414,nan,31932.416
Combined Online LSTM,5.201093,19.384776310850242,0.0,-0.8284271247461916,17.804493814764857,nan,19812.352
Combined Online LSTM,8.657265,22.62741699796953,0.0,0.0,22.627416997969522,nan,7544.832
Combined Online LSTM,10.174683,39.45584412271571,5.0,-5.798989873223327,56.08029957123981,nan,11538.432
Combined Online LSTM,7.999255,37.28427124746191,0.0,-7.105427357601002e-15,32.2490309931942,nan,62984.192
Combined Online LSTM,10.172491,63.25483399593902,0.0,-3.3137084989847807,34.713109915419565,nan,2117.632
Combined Online LSTM,10.123518,47.48528137423857,34.0147027033899,-1.4210854715202004e-14,41.97618372363071,nan,204.8
WayPointNavigation (Bagging),2.238024,46.28427124746189,0.0,-3.3137084989847523,38.2099463490856,3.271484375,2670.592
WayPointNavigation (Bagging),0.692319,8.485281374238571,0.0,0.0,8.48528137423857,0.146484375,5607.424
WayPointNavigation (Bagging),0.62129,16.48528137423857,0.0,0.0,14.212670403551895,1.318359375,692.224
WayPointNavigation (Bagging),2.921104,56.62741699796949,0.0,-1.6568542494923548,51.419840528729765,3.61328125,22781.952
WayPointNavigation (Bagging),2.63798,63.2132034355964,0.0,-19.1715728752538,29.120439557122072,3.02734375,737.28
WayPointNavigation (Bagging),2.181137,63.556349186104036,0.0,-0.8284271247461916,57.271284253105414,4.1015625,2740.224
WayPointNavigation (Bagging),0.830397,18.55634918610405,0.0,0.0,17.804493814764857,0.8544921875,421.888
WayPointNavigation (Bagging),1.338291,22.62741699796953,0.0,0.0,22.627416997969522,0.390625,19582.976
WayPointNavigation (Bagging),1.488547,35.31370849898477,13.152946437965905,-1.6568542494923832,56.08029957123981,3.271484375,1466.368
WayPointNavigation (Bagging),1.230647,37.2842712474619,0.0,0.0,32.2490309931942,2.587890625,2105.344
WayPointNavigation (Bagging),2.420004,91.35533905932733,0.0,-29.89949493661164,34.713109915419565,24.8046875,14217.216
WayPointNavigation (Bagging),2.403266,60.76955262170047,0.0,-0.8284271247462272,41.97618372363071,3.0029296875,466.944
WayPointNavigation (Bagging),2.030195,47.48528137423857,0.0,-1.4210854715202004e-14,55.46169849544819,2.783203125,798.72
WayPointNavigation (Map -block training),0.56267,46.62741699796951,0.0,-3.656854249492376,38.2099463490856,3.61328125,516.096
WayPointNavigation (Map -block training),0.094711,8.485281374238571,0.0,0.0,8.48528137423857,0.146484375,0.0
WayPointNavigation (Map -block training),0.100103,16.48528137423857,0.0,0.0,14.212670403551895,1.318359375,0.0
WayPointNavigation (Map -block training),0.358167,56.62741699796949,0.0,-1.6568542494923548,51.419840528729765,3.61328125,0.0
WayPointNavigation (Map -block training),0.244066,63.2132034355964,0.0,-19.1715728752538,29.120439557122072,7.6904296875,217.088
WayPointNavigation (Map -block training),0.198943,71.31370849898475,0.0,-8.585786437626908,57.271284253105414,5.5908203125,8.192
WayPointNavigation (Map -block training),0.129506,18.55634918610405,0.0,0.0,17.804493814764857,0.8544921875,1323.008
WayPointNavigation (Map -block training),0.157391,22.62741699796953,0.0,0.0,22.627416997969522,0.390625,0.0
WayPointNavigation (Map -block training),0.210801,35.31370849898476,22.360679774997898,-1.6568542494923761,56.08029957123981,2.83203125,0.0
WayPointNavigation (Map -block training),0.192862,37.2842712474619,0.0,0.0,32.2490309931942,2.587890625,0.0
WayPointNavigation (Map -block training),0.545724,91.35533905932733,0.0,-29.89949493661164,34.713109915419565,24.8046875,73.728
WayPointNavigation (Map -block training),0.431483,64.42640687119284,0.0,-4.485281374238596,41.97618372363071,3.3447265625,0.0
WayPointNavigation (Map -block training),0.279655,47.48528137423857,0.0,-1.4210854715202004e-14,55.46169849544819,2.783203125,114.688
WayPointNavigation (Map -urf training),0.233526,42.970562748477136,0.0,0.0,38.2099463490856,5.8349609375,0.0
WayPointNavigation (Map -urf training),0.076175,8.485281374238571,0.0,0.0,8.48528137423857,0.146484375,0.0
WayPointNavigation (Map -urf training),0.086154,16.48528137423857,0.0,0.0,14.212670403551895,1.318359375,0.0
WayPointNavigation (Map -urf training),0.393938,57.4558441227157,0.0,-2.4852813742385678,51.419840528729765,3.9794921875,708.608
WayPointNavigation (Map -urf training),0.210344,44.04163056034261,0.0,-1.4210854715202004e-14,29.120439557122072,4.9072265625,176.128
WayPointNavigation (Map -urf training),0.263989,62.72792206135785,0.0,-7.105427357601002e-15,57.271284253105414,3.662109375,0.0
WayPointNavigation (Map -urf training),0.113379,18.55634918610405,0.0,0.0,17.804493814764857,0.8544921875,0.0
WayPointNavigation (Map -urf training),0.152559,22.62741699796953,0.0,0.0,22.627416997969522,0.390625,0.0
WayPointNavigation (Map -urf training),0.268265,34.48528137423857,12.649110640673518,-0.8284271247461845,56.08029957123981,2.880859375,0.0
WayPointNavigation (Map -urf training),0.164554,37.2842712474619,0.0,0.0,32.2490309931942,2.587890625,266.24
WayPointNavigation (Map -urf training),0.294073,89.35533905932733,0.0,-27.89949493661164,34.713109915419565,24.8046875,0.0
WayPointNavigation (Map -urf training),0.287856,60.76955262170047,0.0,-0.8284271247462272,41.97618372363071,3.22265625,0.0
WayPointNavigation (Map -urf training),0.242173,47.48528137423857,0.0,-1.4210854715202004e-14,55.46169849544819,3.1005859375,90.112
Potential Field,11.21956,52.18376618407355,0.0,-9.213203435596412,38.2099463490856,nan,385.024
Potential Field,8.82524,8.485281374238571,0.0,0.0,8.48528137423857,nan,540.672
Potential Field,3.490698,16.48528137423857,0.0,0.0,14.212670403551895,nan,397.312
Potential Field,6.680754,59.94112549695426,0.0,-4.970562748477121,51.419840528729765,nan,634.88
Potential Field,4.360907,44.04163056034261,0.0,-1.4210854715202004e-14,29.120439557122072,nan,466.944
Potential Field,3.614525,89.94112549695426,0.0,-27.213203435596412,57.271284253105414,nan,49.152
Potential Field,7.634491,18.55634918610405,0.0,0.0,17.804493814764857,nan,20434.944
Potential Field,10.030314,22.62741699796953,0.0,0.0,22.627416997969522,nan,1089.536
Potential Field,6.698075,35.31370849898476,31.78049716414141,-1.6568542494923761,56.08029957123981,nan,778.24
Potential Field,4.265904,37.28427124746191,0.0,-7.105427357601002e-15,32.2490309931942,nan,1318.912
Potential Field,6.166202,62.42640687119284,0.0,-2.485281374238596,34.713109915419565,nan,245.76
Potential Field,4.319362,47.48528137423857,20.615528128088304,-1.4210854715202004e-14,41.97618372363071,nan,24.576
OMPL RRT,9.900179,76.48528137423857,0.0,-33.51471862576143,38.2099463490856,nan,2318.336
OMPL RRT,0.122959,11.414213562373096,0.0,-2.9289321881345245,8.48528137423857,nan,81.92
OMPL RRT,0.572553,41.41421356237309,0.0,-24.92893218813452,14.212670403551895,nan,184.32
OMPL RRT,2.226885,98.97056274847712,0.0,-43.999999999999986,51.419840528729765,nan,446.464
OMPL RRT,0.303674,138.82842712474618,0.0,-94.78679656440359,29.120439557122072,nan,1159.168
OMPL RRT,3.858497,112.48528137423857,0.0,-49.75735931288072,57.271284253105414,nan,2437.12
OMPL RRT,2.568939,96.13556291411145,0.0,-77.5792137280074,17.804493814764857,nan,1343.488
OMPL RRT,0.262773,102.82842712474618,0.0,-80.20101012677665,22.627416997969522,nan,372.736
OMPL RRT,3.453008,162.07106781186548,0.0,-162.07106781186548,56.08029957123981,nan,131.072
OMPL RRT,0.510713,44.24264068711928,0.0,-10.585786437626894,32.2490309931942,nan,712.704
OMPL RRT,0.40287,82.41421356237309,0.0,-45.12994231491119,34.713109915419565,nan,258.048
OMPL RRT,6.939241,79.47870866461908,0.0,-18.02286454190338,41.97618372363071,nan,6082.56
OMPL RRT,1.205974,172.14213562373098,0.0,-112.20101012677674,55.46169849544819,nan,57.344
OMPL RRT,0.34225,92.41421356237309,0.0,-44.92893218813454,45.39823785126467,nan,532.48
OMPL RRT,0.336167,115.82842712474618,0.0,-115.82842712474618,32.449961479175904,nan,139.264
OMPL PRM*,30.118453,73.55634918610404,0.0,-30.585786437626908,38.2099463490856,nan,12488.704
OMPL PRM*,15.195572,11.414213562373096,0.0,-2.9289321881345245,8.48528137423857,nan,8101.888
OMPL PRM*,15.112331,22.0,0.0,-5.514718625761429,14.212670403551895,nan,32444.416
OMPL PRM*,15.147133,122.48528137423855,0.0,-67.51471862576142,51.419840528729765,nan,12492.8
OMPL PRM*,15.102586,64.82842712474618,0.0,-20.786796564403588,29.120439557122072,nan,18190.336
OMPL PRM*,15.083087,76.24264068711929,0.0,-13.514718625761446,57.271284253105414,nan,17756.16
OMPL PRM*,15.067598,36.41421356237309,0.0,-17.857864376269042,17.804493814764857,nan,38457.344
OMPL PRM*,15.187047,31.414213562373096,0.0,-8.786796564403566,22.627416997969522,nan,201072.64
OMPL PRM*,75.245138,126.13556291411145,0.0,-126.13556291411145,56.08029957123981,nan,177557.504
OMPL PRM*,15.044272,46.24264068711928,0.0,-12.585786437626894,32.2490309931942,nan,19869.696
OMPL PRM*,15.174577,52.41421356237309,0.0,-15.12994231491119,34.713109915419565,nan,22040.576
OMPL PRM*,30.134916,79.07106781186548,0.0,-17.61522368914978,41.97618372363071,nan,663.552
OMPL PRM*,15.098666,73.89949493661165,0.0,-13.958369439657403,55.46169849544819,nan,1540.096
OMPL PRM*,15.107331,51.0,0.0,-3.5147186257614464,45.39823785126467,nan,966.656
OMPL PRM*,30.03469,96.65685424949237,0.0,-96.65685424949237,32.449961479175904,nan,2224.128
