Algorithm,Time,Distance,Distance from Goal,Path Deviation,Original Distance from Goal,Search Space,Memory
A*,0.030931,35.698484809835,0,0,48.0104155366312,7.666015625,0
A*,0.122539,59.9705627484771,0,0,15.52417469626,29.833984375,258.048
A*,0.079381,76.2132034355964,0,0,34.2052627529741,20.3369140625,258.048
A*,0.005991,15.5563491861041,0,0,37.6430604494374,1.3427734375,0
A*,0.038807,39.556349186104,0,0,60.4400529450463,11.9384765625,258.048
A*,0.054184,60.0416305603426,0,0,15.556349186104,17.3828125,258.048
A*,0.064004,49.9705627484771,0,0,36.6878726556883,12.3779296875,0
A*,0.037778,32.2132034355964,0,0,54.571054598569,9.5458984375,0
A*,0.029878,30.2132034355964,0,0,45.7055795281058,9.228515625,0
A*,0.03111,28.7279220613579,0,0,30.0166620396073,4.3212890625,0
A*,0.032609,28.2426406871193,0,0,26.2488094968134,4.3212890625,0
A*,0.004852,13.3137084989848,0,0,25.9615099714943,1.025390625,0
A*,0.036043,33.3137084989848,0,0,27.1661554144122,4.4921875,0
A*,0.040024,30.556349186104,0,0,12.8062484748657,8.6669921875,24.576
A*,0.187298,122.024386617639,0,0,31.04834939252,60.009765625,1032.192
A*,0.015035,21.3137084989848,0,0,28.2311884269862,3.6865234375,0
A*,0.062167,56.2426406871193,0,0,51.2445119012758,8.935546875,0
A*,0.129938,70.1126983722081,0,0,19.6977156035922,39.306640625,516.096
A*,0.080554,61.698484809835,0,0,55.0817574156817,21.77734375,258.048
A*,0.115158,64.2132034355964,0,0,26.4007575648882,23.681640625,258.048
A*,0.06497,52.0416305603426,0,0,57.0087712549569,21.3623046875,258.048
A*,0.010952,13.8994949366117,0,0,49.0407993409569,1.46484375,0
A*,0.059471,53.0121933088197,0,0,29.8328677803526,19.0185546875,258.048
A*,0.082084,69.5269119345812,0,0,13.0384048104053,22.6806640625,249.856
A*,0.038207,34.3847763108502,0,0,50.2195181179589,7.4462890625,163.84
A*,0.011127,14.6568542494924,0,0,61.7170964968379,1.85546875,0
A*,0.095345,59.4558441227157,0,0,31.0161248385416,29.4189453125,430.08
A*,0.029439,30.4558441227157,0,0,12.5299640861417,4.39453125,0
A*,0.010311,9.4142135623731,0,0,35.6931365951495,1.0498046875,0
A*,0.058783,76.2253967444161,0,0,29.0688837074973,17.236328125,0
A*,0.083045,61.1837661840735,0,0,9.05538513813742,19.6044921875,0
A*,0.055613,40.8994949366117,0,0,72.8010988928052,6.689453125,0
A*,0.017616,26.142135623731,0,0,56.8242905807015,4.39453125,0
A*,0.040323,49.8406204335659,0,0,32.0156211871642,10.7421875,0
A*,0.098696,59.2842712474619,0,0,22.8035085019828,17.6025390625,0
A*,0.042537,46.0710678118655,0,0,48.2700735445887,12.98828125,258.048
A*,0.064294,46.556349186104,0,0,50.8035431835222,12.3779296875,0
A*,0.117999,62.8406204335659,0,0,7.81024967590665,26.2451171875,86.016
A*,0.019808,30.6274169979695,0,0,42.9534631898291,6.0546875,0
A*,0.078388,59.3553390593273,0,0,58.8302643203309,22.216796875,258.048
A*,0.010766,15.6568542494924,0,0,28.2842712474619,2.392578125,0
A*,0.02071,30.9705627484771,0,0,55.0090901579003,6.591796875,0
A*,0.067165,56.0121933088197,0,0,14.560219778561,16.015625,0
A*,0.083159,47.7279220613579,0,0,17.0293863659264,13.916015625,0
A*,0.047667,44.5269119345812,0,0,52.6972485050216,12.744140625,258.048
A*,0.067649,50.9705627484771,0,0,38.2753184180093,11.6943359375,0
A*,0.02485,21.0710678118655,0,0,27.8567765543682,3.759765625,0
A*,0.104758,67.9411254969542,0,0,46.690470119715,30.517578125,258.048
A*,0.042528,39.2132034355964,0,0,19.6468827043885,7.7392578125,0
A*,0.114984,68.1837661840735,0,0,60.4152298679729,29.3212890625,245.76
A*,0.049732,53.7989898732233,0,0,36.2491379207837,13.0859375,258.048
A*,0.027965,33.6568542494924,0,0,63.0713881248859,4.8828125,0
A*,0.011168,18,0,0,48.3735464897913,1.46484375,0
A*,0.009104,15.0710678118655,0,0,32,2.9296875,0
A*,0.011394,12.6568542494924,0,0,18,1.171875,0
A*,0.009534,13.6568542494924,0,0,13.9283882771841,2.099609375,0
A*,0.086904,67.3259018078045,0,0,11,30.0048828125,258.048
A*,0.011441,17.8284271247462,0,0,12.6491106406735,1.9287109375,0
A*,0.011519,14.2426406871193,0,0,56.2227711874824,2.2705078125,0
A*,0.044785,53.0832611206852,0,0,17,14.5263671875,258.048
A*,0.094798,67.0121933088197,0,0,13.3416640641263,27.3193359375,258.048
A*,0.026822,26.8284271247462,0,0,36.6742416417845,3.7841796875,0
A*,0.0202,28.2132034355964,0,0,62.1771662268393,6.689453125,0
A*,0.013437,17.8284271247462,0,0,26.0768096208106,1.4892578125,0
A*,0.021866,22.142135623731,0,0,26.6270539113887,5.6640625,0
A*,0.044173,51.1126983722081,0,0,17,12.6220703125,0
A*,0.044923,38.556349186104,0,0,20.591260281974,8.642578125,0
A*,0.015272,12.8994949366117,0,0,47.4130783645188,2.392578125,0
A*,0.055145,60.3847763108502,0,0,34.3656805548792,18.3349609375,0
A*,0.033363,45.0121933088198,0,0,12.2065556157337,7.5927734375,0
A*,0.022789,21.142135623731,0,0,55.0090901579003,3.8818359375,0
A*,0.027239,30.3847763108502,0,0,43.840620433566,9.326171875,0
A*,0.006227,9.65685424949238,0,0,19.723082923316,0.9765625,0
A*,0.015615,21,0,0,26.9072480941474,1.6845703125,0
A*,0.056224,56.4558441227157,0,0,7.61577310586391,16.0888671875,290.816
A*,0.09321,66.254833995939,0,0,21,20.21484375,0
A*,0.07719,49.3553390593274,0,0,50.9607692249636,18.7744140625,258.048
A*,0.047719,41.3137084989848,0,0,60.9015599143405,12.6708984375,258.048
A*,0.044993,43.7279220613578,0,0,43.3820239269677,10.009765625,0
A*,0.134102,77.5269119345811,0,0,31.6227766016838,24.0234375,24.576
A*,0.048918,53.1421356237309,0,0,40.3112887414927,12.79296875,0
A*,0.016757,21.3137084989848,0,0,64.3506021727847,3.5400390625,0
A*,0.082278,62.3847763108502,0,0,50.0099990002,13.3544921875,0
A*,0.035634,46.7989898732233,0,0,19.6977156035922,10.9375,0
A*,0.022992,26.6274169979695,0,0,58.4636639289739,3.5888671875,0
A*,0.117569,74.1543289325507,0,0,37,33.5693359375,258.048
A*,0.059445,53.3553390593273,0,0,25.4950975679639,18.8720703125,258.048
A*,0.007014,10.4142135623731,0,0,69.8927750200262,1.07421875,0
A*,0.011109,12.2426406871193,0,0,37.7359245282264,1.8310546875,0
A*,0.010982,15.4852813742386,0,0,10.0498756211209,2.2705078125,12.288
A*,0.044875,39.3847763108502,0,0,11.4017542509914,8.4716796875,0
A*,0.171848,87.1837661840735,0,0,13.6014705087354,35.2783203125,258.048
A*,0.026636,35.8700576850888,0,0,35.7351367704113,7.2998046875,32.768
A*,0.043765,44.5269119345812,0,0,69.2026011071838,11.865234375,0
A*,0.064969,63.0710678118655,0,0,33.2415402771893,14.2333984375,32.768
A*,0.049874,43.0710678118655,0,0,41.8807831827438,15.0390625,258.048
A*,0.042843,36.4558441227157,0,0,61.2045749923974,7.2998046875,8.192
A*,0.020692,21.8994949366117,0,0,7.07106781186548,4.6142578125,0
A*,0.038527,49.2132034355964,0,0,34.132096331752,9.2041015625,0
A*,0.024643,27.7279220613579,0,0,20.2484567313166,4.9560546875,0
A*,0.044764,43.1126983722081,0,0,43.3820239269677,14.2333984375,258.048
A*,0.043039,39.8994949366117,0,0,25.6320112359526,12.01171875,258.048
A*,0.094377,73.1543289325507,0,0,40.4969134626332,20.8251953125,258.048
A*,0.056363,40.8994949366117,0,0,34,10.1806640625,0
A*,0.035261,43.556349186104,0,0,69.065186599328,11.5966796875,0
A*,0.050587,50.4264068711928,0,0,38.6393581727233,10.791015625,0
A*,0.039036,40.8700576850888,0,0,40.5215991787096,9.8876953125,0
A*,0.034707,38.2132034355964,0,0,48.2700735445887,10.9619140625,0
A*,0.053695,45.1421356237309,0,0,38.0788655293195,9.9365234375,0
A*,0.029534,32.7279220613579,0,0,33.2415402771893,8.59375,0
A*,0.071522,74.0121933088197,0,0,41.4366987102013,18.4326171875,258.048
A*,0.024383,25.9705627484771,0,0,30.364452901378,4.6875,0
A*,0.021896,25.7989898732233,0,0,64.8151216923952,6.6162109375,0
A*,0.004672,7.4142135623731,0,0,24.1867732448956,0.830078125,0
A*,0.028998,27.4852813742386,0,0,24.4131112314674,3.076171875,0
A*,0.053521,52.6568542494924,0,0,7.07106781186548,8.7890625,0
A*,0.082701,56.6274169979695,0,0,25.7099202643649,25.68359375,258.048
A*,0.052007,56.0832611206852,0,0,51.1566222497147,14.2822265625,0
A*,0.052302,43.6274169979695,0,0,38.6005181312376,12.646484375,0
A*,0.059413,50.9411254969543,0,0,53.7401153701776,18.603515625,258.048
A*,0.017942,23.3847763108502,0,0,40.3112887414927,4.345703125,0
A*,0.113301,65.698484809835,0,0,43.3243580448689,25.244140625,258.048
A*,0.003079,4.82842712474619,0,0,22.0227155455452,0.7080078125,0
A*,0.074472,53.4558441227157,0,0,46.6476151587624,16.259765625,0
A*,0.081316,54.6568542494924,0,0,4.47213595499958,16.69921875,0
A*,0.031195,37.7989898732233,0,0,48.1040538832228,9.66796875,32.768
A*,0.040339,36.1421356237309,0,0,40.7062648740952,4.9072265625,0
A*,0.046245,32.9705627484771,0,0,34.928498393146,9.912109375,0
A*,0.011417,19.0710678118655,0,0,32.9848450049413,3.369140625,0
A*,0.019481,23.9705627484771,0,0,30.4630924234556,5.3955078125,0
A*,0.013251,12.4852813742386,0,0,17.7200451466694,2.099609375,0
A*,0.050758,42.7279220613579,0,0,22.4722050542442,15.283203125,258.048
A*,0.069481,54.3553390593273,0,0,11.6619037896906,20.5078125,516.096
A*,0.055245,52.7279220613579,0,0,34.2052627529741,13.818359375,249.856
A*,0.063689,52.9411254969543,0,0,50.2493781056045,18.8232421875,245.76
A*,0.002573,3.41421356237309,0,0,41.6173040933696,0.3173828125,0
A*,0.04914,37.4852813742386,0,0,29.0688837074973,8.3251953125,0
A*,0.015997,31.2426406871193,0,0,3.16227766016838,3.02734375,0
A*,0.015951,20.142135623731,0,0,35.5105618091294,2.8564453125,0
A*,0.019891,23.0710678118655,0,0,30.1496268633627,4.736328125,0
A*,0.031049,28.2132034355964,0,0,18.6010752377383,8.740234375,0
A*,0.055086,47.7695526217005,0,0,21.5870331449229,12.6708984375,258.048
A*,0.13386,80.1837661840736,0,0,21.9317121994613,23.486328125,258.048
A*,0.117595,83.6690475583121,0,0,44.6878059430087,29.150390625,258.048
A*,0.009541,13.3137084989848,0,0,69.7710541700496,1.1962890625,0
A*,0.088126,64.6690475583121,0,0,57.4891294072192,25.244140625,258.048
A*,0.089304,48.698484809835,0,0,12.8062484748657,31.2255859375,258.048
A*,0.099755,68.0121933088197,0,0,60.7453701939498,19.7998046875,0
A*,0.033642,29.8284271247462,0,0,21.8403296678416,3.515625,0
A*,0.165526,90.9116882454313,0,0,63.0634601017102,51.6357421875,774.144
A*,0.028582,25.4852813742386,0,0,29.0688837074973,3.9794921875,0
A*,0.010836,11.4852813742386,0,0,61.0737259384099,1.806640625,0
A*,0.037293,38.3847763108502,0,0,23,11.7431640625,0
A*,0.065086,60.9116882454314,0,0,10.816653826392,15.8203125,258.048
A*,0.044387,39.0416305603426,0,0,29.1547594742265,12.4267578125,32.768
A*,0.030459,42.4558441227157,0,0,58,9.7412109375,0
A*,0.033106,42.0710678118655,0,0,36.2353418639869,7.32421875,0
A*,0.017854,23.8284271247462,0,0,37.1618083521241,3.271484375,0
A*,0.023984,34.4852813742386,0,0,40.0124980474851,5.4931640625,0
A*,0.033328,27.4852813742386,0,0,23.0867927612304,5.224609375,0
A*,0.115133,64.8406204335659,0,0,32.5576411921994,27.783203125,258.048
A*,0.110443,70.5979797464466,0,0,25.0798724079689,35.6689453125,516.096
A*,0.066742,51.5979797464466,0,0,60.5392434706612,12.0849609375,0
A*,0.002241,2.82842712474619,0,0,59.4390444068543,0.341796875,0
A*,0.016347,33.8284271247462,0,0,48.2700735445887,3.369140625,0
A*,0.024035,21.3847763108502,0,0,2.82842712474619,3.61328125,0
A*,0.102362,71.1837661840735,0,0,33,25.9521484375,258.048
A*,0.106019,73.8406204335659,0,0,18.3575597506858,29.9072265625,258.048
A*,0.016958,16.8994949366117,0,0,65.7951365983839,2.734375,0
A*,0.079381,58.1421356237309,0,0,48.6004115208915,18.798828125,0
A*,0.004036,8.07106781186548,0,0,15.6524758424985,0.87890625,0
A*,0.068152,70.2253967444161,0,0,54.9181208709839,16.552734375,0
A*,0.099325,56.2132034355964,0,0,6.70820393249937,22.94921875,258.048
A*,0.009858,15.0710678118655,0,0,68.0147042925278,2.24609375,0
A*,0.038085,42.8994949366117,0,0,48.3011387029333,10.693359375,0
A*,0.013977,17.0710678118655,0,0,13.9283882771841,3.3935546875,0
A*,0.010077,14.7279220613579,0,0,40.3112887414927,2.6611328125,0
A*,0.016724,21.142135623731,0,0,15.8113883008419,4.248046875,0
A*,0.078434,69.7279220613578,0,0,11.0453610171873,13.9404296875,258.048
A*,0.002536,5.4142135623731,0,0,19.4164878389476,0.6591796875,0
A*,0.051298,50.254833995939,0,0,59.1354377678901,15.625,32.768
A*,0.111635,62.8700576850888,0,0,5.09901951359278,24.2431640625,258.048
A*,0.053833,64.9116882454314,0,0,47.5078940808788,16.40625,0
A*,0.026612,31.6274169979695,0,0,54.2033209314706,6.396484375,0
A*,0.026005,28.8284271247462,0,0,60.8111831820431,2.4169921875,0
A*,0.058403,60.9116882454314,0,0,29.6816441593117,17.3828125,0
A*,0.02482,22.4852813742386,0,0,28.0713376952364,2.4658203125,0
A*,0.040715,29.142135623731,0,0,58.258046654518,7.9833984375,0
A*,0.002748,5.82842712474619,0,0,20.3960780543711,0.732421875,0
A*,0.033,27.0710678118655,0,0,25.5538646783613,4.931640625,0
A*,0.021877,22.5563491861041,0,0,5.3851648071345,5.6884765625,0
A*,0.001406,3.82842712474619,0,0,24.738633753706,0.4150390625,0
A*,0.047506,68.2253967444161,0,0,21.095023109729,13.3544921875,0
A*,0.039381,32.7989898732233,0,0,3.60555127546399,10.0830078125,0
A*,0.170348,94.6274169979695,0,0,66.6033032213869,56.4697265625,774.144
A*,0.043296,37.0416305603426,0,0,30.4138126514911,5.56640625,0
A*,0.007177,9.24264068711928,0,0,25.298221281347,1.2451171875,0
A*,0.012426,23.3847763108502,0,0,34.132096331752,4.8828125,0
A*,0.057071,41.7279220613578,0,0,8.54400374531753,8.8134765625,0
A*,0.04526,46.3137084989848,0,0,19.313207915828,8.7158203125,0
A*,0.046971,33.4852813742386,0,0,38.1182371050918,13.525390625,0
A*,0.00463,5.4142135623731,0,0,37.2155881318568,0.5615234375,0
A*,0.024763,28.4558441227157,0,0,21.4709105535839,5.8837890625,0
A*,0.05035,40.9705627484771,0,0,5.09901951359278,13.8671875,258.048
A*,0.01581,23.3847763108502,0,0,27.6586333718787,4.6142578125,0
A*,0.059485,45.6568542494924,0,0,34.0587727318528,11.1083984375,0
A*,0.0549,43.2842712474619,0,0,22.0227155455452,16.064453125,0
A*,0.084832,58.7695526217004,0,0,23.5372045918796,14.697265625,0
A*,0.066924,61.4142135623731,0,0,36.8917334913934,5.0048828125,8.192
A*,0.022125,26.3137084989848,0,0,54.2033209314706,6.9580078125,0
A*,0.023723,25.142135623731,0,0,61.0081961706786,5.078125,0
A*,0.04394,38.8994949366117,0,0,22.8254244210267,9.4482421875,0
A*,0.01283,22.142135623731,0,0,23.259406699226,3.6376953125,0
A*,0.075125,52.556349186104,0,0,36.6742416417845,13.5009765625,0
A*,0.196097,89.7695526217004,0,0,20.591260281974,47.9248046875,774.144
A*,0.010036,16.6568542494924,0,0,48.0520551069359,2.5146484375,0
A*,0.020609,19.142135623731,0,0,75,2.8076171875,0
A*,0.028795,26.6274169979695,0,0,15.1327459504216,6.3232421875,0
A*,0.04055,56.3847763108502,0,0,16.1554944214035,12.4267578125,258.048
A*,0.015874,16.6568542494924,0,0,25.6124969497314,1.953125,0
A*,0.06611,56.7695526217004,0,0,50.9901951359278,15.72265625,258.048
A*,0.029186,41.5269119345812,0,0,15.1327459504216,9.4970703125,258.048
A*,0.051759,66.39696961967,0,0,51.0881590977792,16.357421875,258.048
A*,0.012258,13.0710678118655,0,0,39.4081209904761,2.44140625,32.768
A*,0.038582,41.8700576850888,0,0,64.5368112010502,11.474609375,0
A*,0.058177,59.4974746830583,0,0,12.0830459735946,17.08984375,258.048
A*,0.11898,77.0416305603426,0,0,15.2643375224737,30.126953125,258.048
A*,0.025382,32.3137084989848,0,0,56.7274184147313,7.4462890625,0
A*,0.054379,56.6690475583121,0,0,62.00806399171,13.2080078125,0
A*,0.033428,39.698484809835,0,0,28.4429253066558,9.521484375,12.288
A*,0.020948,24.7279220613579,0,0,53.9073278877742,4.1015625,0
A*,0.016537,22.3847763108502,0,0,36.7967389859482,4.150390625,0
A*,0.08713,52.9705627484771,0,0,14.2126704035519,18.2861328125,258.048
A*,0.108779,67.2842712474619,0,0,21.4009345590327,34.619140625,516.096
A*,0.101642,70.4974746830583,0,0,49.4772675074119,21.337890625,258.048
A*,0.070524,54.3847763108502,0,0,57.8013840664737,16.015625,0
A*,0.014446,22.4852813742386,0,0,66.0378679243962,3.3935546875,0
A*,0.050974,51.8406204335659,0,0,37.2021504754766,13.8671875,0
A*,0.164404,80.556349186104,0,0,20.3960780543711,41.4794921875,516.096
A*,0.08727,53.9411254969543,0,0,49.5176736125598,28.1982421875,258.048
A*,0.002826,5.65685424949238,0,0,57.1401785086466,0.5615234375,0
A*,0.020246,28.8700576850888,0,0,40.0499687890016,5.078125,0
A*,0.043964,49.0416305603426,0,0,4,15.0390625,258.048
A*,0.021269,30.4558441227157,0,0,28.3196045170126,6.2255859375,0
A*,0.052775,43.142135623731,0,0,45.3100430368368,13.37890625,258.048
A*,0.021223,23.4852813742386,0,0,29.2061637330205,6.1767578125,0
A*,0.032283,29.142135623731,0,0,30.0166620396073,5.5419921875,0
A*,0.073814,53.9705627484771,0,0,19.4164878389476,18.6767578125,81.92
A*,0.012964,17.5563491861041,0,0,26.9258240356725,3.5400390625,0
A*,0.067568,60.556349186104,0,0,50.4479930225178,19.0185546875,258.048
A*,0.022779,26.0710678118655,0,0,10.295630140987,5.2978515625,0
A*,0.041448,56.6274169979695,0,0,56.7186036499489,10.3759765625,258.048
A*,0.014656,18.0710678118655,0,0,24.5153013442625,3.076171875,0
A*,0.026601,33.1126983722081,0,0,48.3321838943783,5.95703125,0
A*,0.062388,45.556349186104,0,0,16.7630546142402,20.5810546875,258.048
A*,0.059132,46.1126983722081,0,0,32.5576411921994,10.7421875,0
A*,0.026249,25.7279220613579,0,0,22.8473193175917,6.5185546875,0
A*,0.019338,27.4852813742386,0,0,42.7200187265877,6.5185546875,0
A*,0.043335,46.3137084989848,0,0,23.7697286480094,9.521484375,258.048
A*,0.070668,49.7279220613578,0,0,25.3179778023443,14.8193359375,258.048
A*,0.094454,69.254833995939,0,0,43.7378554572581,29.833984375,258.048
A*,0.021027,20.556349186104,0,0,46.8721665810319,2.587890625,0
A*,0.028755,28.7279220613579,0,0,62.6258732474047,5.859375,0
A*,0.041506,45.1421356237309,0,0,18.0277563773199,12.9150390625,0
A*,0.029338,36.6568542494924,0,0,25.4950975679639,4.833984375,258.048
A*,0.014892,19.6568542494924,0,0,24.8394846967484,3.173828125,0
A*,0.056895,61.9411254969543,0,0,35.0570962859162,13.5986328125,258.048
A*,0.024568,37.5269119345812,0,0,18.4390889145858,7.2021484375,0
A*,0.005431,8,0,0,50.5371150739731,0.48828125,0
A*,0.023086,31.2132034355964,0,0,36.2353418639869,8.1787109375,0
A*,0.020222,18.0710678118655,0,0,8,2.0751953125,0
A*,0.019571,22.7279220613579,0,0,29.1547594742265,4.4677734375,0
A*,0.007092,15.142135623731,0,0,16.1554944214035,1.7822265625,0
A*,0.068251,57.7989898732233,0,0,21.0237960416286,18.7744140625,299.008
A*,0.128231,95.4974746830583,0,0,14.8660687473185,28.7841796875,258.048
A*,0.009309,16.6568542494924,0,0,53.3666562565053,2.6123046875,0
A*,0.011004,15.3137084989848,0,0,70.327803890069,2.24609375,0
A*,0.006026,7.65685424949238,0,0,15.52417469626,0.927734375,0
A*,0.069939,71.6274169979695,0,0,14.2126704035519,19.970703125,241.664
A*,0.078136,62.698484809835,0,0,7.21110255092798,21.5576171875,258.048
A*,0.049367,38.556349186104,0,0,52.6972485050216,11.2548828125,0
A*,0.048913,47.5979797464466,0,0,57.9396237474839,9.3017578125,0
A*,0.041165,44.5979797464466,0,0,35.7351367704113,7.8857421875,0
A*,0.036542,41.9705627484771,26.2488094968134,0,26.2488094968134,9.912109375,0
A*,0.024007,35.1126983722081,0,0,45.4532727094541,5.6640625,0
A*,0.111154,63.5979797464466,0,0,43.2781700167648,24.0966796875,0
A*,0.066079,53.7989898732233,0,0,38.8973006775534,19.6044921875,258.048
A*,0.045302,47.4852813742386,0,0,34.0587727318528,8.7890625,32.768
A*,0.028972,34.6568542494924,0,0,39.6988664825584,5.908203125,0
A*,0.054213,48.4558441227157,0,0,43.1740662898458,14.5751953125,0
A*,0.071665,47.7695526217005,0,0,45.0444225182208,14.111328125,0
A*,0.101077,58.9705627484771,0,0,33.2415402771893,19.9462890625,258.048
A*,0.002594,6.65685424949238,0,0,42.4381903478459,0.8056640625,0
A*,0.026494,34.3137084989848,0,0,42.2018956920184,6.0791015625,0
A*,0.039055,30.7279220613579,0,0,39.6988664825584,10.4736328125,0
A*,0.022011,25.4852813742386,0,0,6.40312423743285,5.56640625,0
A*,0.044934,40.698484809835,0,0,32.0156211871642,8.1298828125,0
A*,0.103049,72.6690475583121,0,0,14.560219778561,25.3662109375,258.048
A*,0.047139,45.2132034355964,0,0,16.2788205960997,14.55078125,258.048
A*,0.042154,31.7279220613579,0,0,38.2753184180093,6.6162109375,32.768
A*,0.028247,30.3847763108502,0,0,56.3205113613149,6.591796875,4.096
A*,0.041913,42.7989898732233,0,0,40.2492235949962,11.3037109375,0
A*,0.032859,27.4852813742386,0,0,27.6586333718787,3.2958984375,147.456
A*,0.009798,10.8284271247462,0,0,25.0599281722833,1.220703125,0
A*,0.058851,50.1837661840735,0,0,34.4818792991333,16.3330078125,0
A*,0.054997,42.2842712474619,0,0,25.7099202643649,9.326171875,0
A*,0.042093,39.5269119345812,0,0,10.1980390271856,11.279296875,0
A*,0.695606,108.325901807804,0,0,43.5660418215839,61.328125,1056.768
A*,0.011985,26.4558441227157,0,0,37.5765884561119,2.1240234375,0
A*,0.005048,9,0,0,37.8021163428716,0.8056640625,0
A*,0.075307,60.6274169979695,0,0,64.1404708432983,21.630859375,516.096
A*,0.042989,50.8994949366117,0,0,26.1725046566048,10.009765625,0
A*,0.063511,49.7279220613578,0,0,9,14.6484375,0
A*,0.014215,22.8994949366117,0,0,45.3431361950185,4.6630859375,0
A*,0.0458,44.7695526217005,0,0,48.5077313425396,9.0576171875,0
A*,0.073822,53.9705627484771,0,0,46.8721665810319,16.3818359375,258.048
A*,0.052661,55.4558441227157,0,0,21.1896201004171,13.6474609375,0
A*,0.032794,41.7695526217005,0,0,42.5205832509386,5.6396484375,0
A*,0.084784,47.142135623731,0,0,50.4479930225178,18.6279296875,0
A*,0.013299,13.6568542494924,0,0,47.7074417675063,1.5625,0
A*,0.004137,6.24264068711929,0,0,40.3112887414927,0.8544921875,0
A*,0.040607,31.3847763108502,0,0,32.0156211871642,11.1083984375,0
A*,0.025533,27.4558441227157,32.0624390837628,0,32.0624390837628,4.19921875,0
A*,0.021056,19.4852813742386,0,0,12.1655250605964,3.8818359375,12.288
A*,0.042604,48.7989898732233,0,0,5.8309518948453,9.47265625,0
A*,0.002747,3.41421356237309,0,0,20.6155281280883,0.341796875,0
A*,0.047472,43.3137084989847,0,0,24.4131112314674,11.5478515625,0
A*,0.127875,90.0121933088197,0,0,18.0277563773199,35.7666015625,258.048
A*,0.087676,67.5269119345811,0,0,20.5182845286832,25.4638671875,258.048
A*,0.056785,47.3553390593274,0,0,3.16227766016838,16.4306640625,258.048
A*,0.014525,29.4142135623731,0,0,40.7921561087423,2.9541015625,0
A*,0.031903,36.4852813742386,0,0,75.2130307858951,6.3232421875,0
A*,0.059997,48.7279220613578,0,0,62.393909959226,14.208984375,8.192
A*,0.047733,57.1837661840736,0,0,44.6542271235322,15.1611328125,258.048
A*,0.030887,27.4852813742386,0,0,29.0172362570938,3.6865234375,0
A*,0.000862,1.4142135623731,0,0,34.5253530032641,0.2197265625,0
A*,0.06938,74.9411254969543,0,0,45.8911756223351,21.2646484375,258.048
A*,0.002725,5.24264068711929,0,0,53.3385414123783,0.4638671875,0
A*,0.02055,26.2132034355964,0,0,25.0798724079689,5.6396484375,0
A*,0.11565,70.112698372208,0,0,1.4142135623731,38.28125,774.144
A*,0.021007,25.556349186104,0,0,59.0338885725818,4.4677734375,0
A*,0.014983,19.5563491861041,0,0,5,4.248046875,0
A*,0.019429,25.9705627484771,0,0,25,6.005859375,0
A*,0.058157,48.698484809835,0,0,22.2036033111745,13.037109375,0
A*,0.02633,26.2426406871193,0,0,23.7065391822594,3.22265625,0
A*,0.028894,39.9705627484771,0,0,18.6010752377383,7.470703125,0
A*,0.055098,53.254833995939,0,0,24.1867732448956,12.0361328125,0
A*,0.002999,3.41421356237309,0,0,45.1774279923061,0.3662109375,0
A*,0.005377,11.4852813742386,0,0,25.1793566240283,1.7822265625,0
A*,0.070484,63.9116882454314,0,0,37,21.1181640625,258.048
A*,0.012493,17.4142135623731,0,0,51.0881590977792,1.8310546875,0
